id,name,lat,lng,address,tel,mobile,line_url,business_hour,type_id,shop_logo
22482,"Big C Mini หน้าหมู่บ้านแสนสราญ, เชียงใหม่",18.725888,98.91759,เลขที่ 167 หมู่ที่ 4 ตำบล หนองควาย อำเภอ หางดง จังหวัด เชียงใหม่ 50230,ไม่มีเบอร์ร้าน,097-9192717,https://lin.ee/wOKCs7E,24 Hrs.,5,images/about_logo_5.jpg
21855,"Big C Mini หน้าเมือง (สมุย), สุราษฎร์ธานี ",9.451581,99.999147,เลขที่ 110/31 หมู่ 5 ตำบล หน้าเมือง อำเภอ เกาะสมุย จังหวัด สุราษฎร์ธานี 84140,ไม่มีเบอร์ร้าน,063-2199409,https://lin.ee/JBpkf7M,24 Hrs.,5,images/about_logo_5.jpg
21713,"Big C Mini หน้าโรงงาน แอลจี, ระยอง",13.020051774124,101.201799521668,เลขที่ 63/7-8 หมู่ 1 ตำบล ตาสิทธิ์ อำเภอ ปลวกแดง จังหวัด ระยอง 21140,ไม่มีเบอร์ร้าน,098-8905352,https://lin.ee/eKIQqVj,24 Hrs.,5,images/about_logo_5.jpg
21605,Big C Mini หน้าโรงพยบาลมหาราช,14.985783,102.104606,เลขที่ 419/1-3 ถนน ช้างเผือก ตำบล ในเมือง อำเภอ เมืองนครราชสีมา จังหวัด นครราชสีมา 30000,ไม่มีเบอร์ร้าน,064-1936269,https://lin.ee/ngO1L5b,06.00 - 24.00,5,images/about_logo_5.jpg
21835,"Big C Mini หน้าโรงพยาบาลบ้านหมี่, ลพบุรี  ",15.0435648952313,100.541847108771,เลขที่ 138 ถนน ประชาอุทิศ ตำบล บ้านหมี่ อำเภอ บ้านหมี่ จังหวัด ลพบุรี 15110,ไม่มีเบอร์ร้าน,062-5930570,https://lin.ee/LUJ7VOe,05.00 - 23.00,5,images/about_logo_5.jpg
21948,"Big C Mini หน้าโรงพยาบาลอำนาจเจริญ, อำนาจเจริญ ",15.862891,104.625063,เลขที่ 194/1-2-3-4 หมู่ 6 ตำบล บุ่ง อำเภอ เมืองอำนาจเจริญ  จังหวัด อำนาจเจริญ 37000,ไม่มีเบอร์ร้าน,062-6018797,https://lin.ee/Tog9gpv,24 Hrs.,5,images/about_logo_5.jpg
22443,"Big C Mini หน้าโรงพยาบาลเบตง, ยะลา",5.774503,101.08145,เลขที่ 259 ถนน รัตนกิจ ตำบล เบตง อำเภอ เบตง จังหวัด ยะลา 95110,ไม่มีเบอร์ร้าน,080-0681938,https://lin.ee/jqb1GZa,24 Hrs.,5,images/about_logo_5.jpg
31033,Big C Mini หน้าโรงเรียน จปร. นครนายก,14.276744,101.16257,เลขที่ 22 หมู่ที่ 4 ตำบล/แขวง พรหมณี อำเภอ/เขต เมืองนครนายก จังหวัด นครนายก 26000,061-6569539,,,24 Hrs.,5,images/about_logo_5.jpg
21712,"Big C Mini หมู่บ้าน วิรินทร์พร ปลวกแดง, ระยอง",13.0042480372856,101.20346989248,เลขที่ 989/5-7 หมู่ 1 ตำบล ตาสิทธิ์ อำเภอ ปลวกแดง จังหวัด ระยอง 21140,038-659210,062-5901401,https://lin.ee/tSVlqgV,05.00 - 23.00,5,images/about_logo_5.jpg
21765,"Big C Mini หมู่บ้าน เปี่ยมสุข, นนทบุรี",13.8454096589917,100.401629812345,เลขที่ 27/38 หมู่ 4 ตำบล บางม่วง อำเภอ บางใหญ่ จังหวัด นนทบุรี 11140,ไม่มีเบอร์ร้าน,098-3331857,https://lin.ee/YqUTXeE,24 Hrs.,5,images/about_logo_5.jpg
21524,Big C Mini หมู่บ้านการการุณรังษี,15.673141,100.101325,เลขที่ 238/199 หมู่ 1 ตำบล นครสวรรค์ตก อำเภอ เมืองนครสวรรค์ จังหวัด นครสวรรค์ 60000,ไม่มีเบอร์ร้าน,061-4044547,https://lin.ee/Ugn9kPJ,24 Hrs.,5,images/about_logo_5.jpg
21511,Big C Mini หมู่บ้านการเคหะนครราชสีมา,14.948728,102.042491,เลขที่ 798/4-6 ซอย มิตรภาพ 15 ตำบล ในเมือง อำเภอ เมืองนครราชสีมา จังหวัด นครราชสีมา 30000,ไม่มีเบอร์ร้าน,063-2190406,https://lin.ee/pK6DUYV,24 Hrs.,5,images/about_logo_5.jpg
21972,"Big C Mini หมู่บ้านกิตติชัย 18, นครปฐม ",13.826831,100.279485,เลขที่ 14/3 หมู่ 4 ตำบล มหาสวัสดิ์ อำเภอ พุทธมณฑล จังหวัด นครปฐม 73170,ไม่มีเบอร์ร้าน,098-3332838,https://lin.ee/7w9ATMK,24 Hrs.,5,images/about_logo_5.jpg
22218,"Big C Mini หมู่บ้านคุณาภัทร, นนทบุรี",13.938164,100.36504,เลขที่ 196/9-11 หมู่ที่ 7 ตำบล พิมลราช อำเภอ บางบัวทอง จังหวัด นนทบุรี 11110,ไม่มีเบอร์ร้าน,098-3337352,https://lin.ee/ZMimsSA,06.00 - 24.00,5,images/about_logo_5.jpg
21799,"Big C Mini หมู่บ้านซอยสุพรรณ, ระยอง ",13.0190984069312,101.136400638458,เลขที่ 820 หมู่ 4 ตำบล ปลวกแดง อำเภอ ปลวกแดง จังหวัด ระยอง 21140,ไม่มีเบอร์ร้าน,098-3332029,https://lin.ee/IH7f6YJ,05.00 - 23.00,5,images/about_logo_5.jpg
21058,Big C Mini หมู่บ้านซื่อตรง,13.921689,100.690299,เลขที่ 52/5 หมู่ 11 ตำบล ลาดสวาย อำเภอ ลำลูกกา จังหวัด ปทุมธานี 12150,ไม่มีเบอร์ร้าน,061-3894727,https://lin.ee/VYFH6Vg,24 Hrs.,5,images/about_logo_5.jpg
21410,Big C Mini หมู่บ้านดีเค,13.654089,100.411523,เลขที่ 166 ซอย พระยามนธาตุฯ แยก 35 แขวง บางบอน เขต บางบอน จังหวัด กรุงเทพมหานคร 10150,02-417-7556,098-3330786,https://lin.ee/jwZZG2U,24 Hrs.,5,images/about_logo_5.jpg
21019,Big C Mini หมู่บ้านทิพย์พิมาน,13.916081,100.398433,เลขที่ 55/176-178 หมู่ที่ 3 ตำบลพิมลราช อำเภอบางบัวทอง จังหวัดนนทบุรี 11110,02-571-1601,061-0169746,https://lin.ee/7wW6Omb,06.00 - 24.00,5,images/about_logo_5.jpg
22214,"Big C Mini หมู่บ้านทิพวัล, สมุทรปราการ",13.6319566,100.6049431,เลขที่ 419 หมู่ที่ 5 ตำบล เทพารักษ์ อำเภอ เมืองสมุทรปราการ จังหวัด สมุทรปราการ 10270,ไม่มีเบอร์ร้าน,063-2237635,https://lin.ee/tuRLqaZ,05.00 - 23.00,5,images/about_logo_5.jpg
21813,"Big C Mini หมู่บ้านนักกีฬา ซอย 40, กรุงเทพฯ",13.745148,100.701842,เลขที่ 202/2 ถนน กาญจนาภิเษก แขวง ทับช้าง เขต สะพานสูง จังหวัด กรุงเทพมหานคร 10250,ไม่มีเบอร์ร้าน,062-5925211,https://lin.ee/nJSLcFg,24 Hrs.,5,images/about_logo_5.jpg
21868,"Big C Mini หมู่บ้านนารา, ปราจีนบุรี ",13.942025,101.528428,"เลขที่ 224,224/1-2 หมู่ 7 ตำบล ศรีมหาโพธิ อำเภอ ศรีมหาโพธิ จังหวัด ปราจีนบุรี 25140",ไม่มีเบอร์ร้าน,089-3332568,https://lin.ee/wV0P5SS,24 Hrs.,5,images/about_logo_5.jpg
22267,"Big C Mini หมู่บ้านประดับดาว,นนทบุรี",13.894346,100.45157,เลขที่ 23/15 หมู่ที่ 1 ตำบล ท่าอิฐ อำเภอ ปากเกร็ด จังหวัด นนทบุรี 11120,ไม่มีเบอร์ร้าน,098-3337168,https://lin.ee/dwxLbmZ,06.00 - 22.00,5,images/about_logo_5.jpg
21473,Big C Mini หมู่บ้านพรธิสาร 4,14.040547,100.74479,เลขที่ 39/3 หมู่ 1 ตำบล คลองเจ็ด อำเภอ คลองหลวง  จังหวัด ปทุมธานี 12120,ไม่มีเบอร์ร้าน,095-9239221,https://lin.ee/xofRDt0,24 Hrs.,5,images/about_logo_5.jpg
21095,Big C Mini หมู่บ้านพระปิ่น5,13.643614,100.390164,"เลขที่ 889,891 ซอย เอกชัย109 แขวง บางบอน เขต บางบอน จังหวัด กรุงเทพมหานคร 10150",02-895-0398,098-3330511,https://lin.ee/Gflj4Fx,05.00 - 24.00,5,images/about_logo_5.jpg
21475,Big C Mini หมู่บ้านภัทรนิเวศน์,14.033178,100.384398,"เลขที่ 160/318-320,160/322 หมู่ 8 ตำบล หน้าไม้ อำเภอ ลาดหลุมแก้ว จังหวัด ปทุมธานี 12140",ไม่มีเบอร์ร้าน,061-4037162,https://lin.ee/dST6Vwi,05.00 - 23.00,5,images/about_logo_5.jpg
21173,Big C Mini หมู่บ้านภูมิใจนิเวศน์ ,13.584622,100.554206,เลขที่ 40/1 หมู่ 5 ตำบล ในคลองบางปลากด อำเภอ พระสมุทรเจดีย์ จังหวัด สมุทรปราการ 10290,02-818-9301,091-7270086,https://lin.ee/r9FvJ1n,24 Hrs.,5,images/about_logo_5.jpg
21080,Big C Mini หมู่บ้านมณีแก้ว ,13.277219,100.956772,เลขที่ 132 หมู่ 1 ตำบล เหมือง อำเภอ เมืองชลบุรี จังหวัด ชลบุรี 20130,038-762131,063-2142893,https://lin.ee/PBruOcf,24 Hrs.,5,images/about_logo_5.jpg
22526,"Big C Mini หมู่บ้านมังกรทอง, สิงห์บุรี",14.8901456,100.3921431,เลขที่ 70/69 หมู่ที่ 11 ตำบล ต้นโพธิ์ อำเภอ เมืองสิงห์บุรี จังหวัด สิงห์บุรี 16000,ไม่มีเบอร์ร้าน,062-2452613,https://lin.ee/XkWTJwu,24 Hrs.,5,images/about_logo_5.jpg
22106,"Big C Mini หมู่บ้านรติรมย์พารค์, นนทบุรี ",13.804073,100.4294,เลขที่ 110/29 หมู่ที่ 2 ตำบล มหาสวัสดิ์ อำเภอ บางกรวย  จังหวัด นนทบุรี 11130,ไม่มีเบอร์ร้าน,098-3334071,https://lin.ee/LNiJRhh,06.00 - 24.00,5,images/about_logo_5.jpg
21549,Big C Mini หมู่บ้านลากูน่าโฮม,18.828615,99.024987,เลขที่ 246/7-11 หมู่ 5 ตำบล สันทรายน้อย อำเภอ สันทราย จังหวัด เชียงใหม่ 50210,ไม่มีเบอร์ร้าน,098-3331040,https://lin.ee/8d0YiUz,06.00 - 23.00,5,images/about_logo_5.jpg
21180,Big C Mini หมู่บ้านวิเศษสุขนคร,13.639604,100.516945,เลขที่ 49/4-5 หมู่ 15 ตำบล บางครุ อำเภอ พระประแดง จังหวัด สมุทรปราการ 10130,02-819-0096,063-2181410,https://lin.ee/1kfaVDY,24 Hrs.,5,images/about_logo_5.jpg
22148,"Big C Mini หมู่บ้านศรีสุชาติ , ภูเก็ต ",7.922875,98.383778,เลขที่ 171/3 หมู่ที่ 5 ตำบล รัษฎา อำเภอ เมืองภูเก็ต จังหวัด ภูเก็ต 83000,ไม่มีเบอร์ร้าน,0632179874,https://lin.ee/edjFcGl,24 Hrs.,5,images/about_logo_5.jpg
21094,Big C Mini หมู่บ้านศรีเพชร,13.710322,100.354694,เลขที่ 1015/7-9 หมู่ 7 ซอย เพชรเกษม106 แขวง หนองค้างพลู เขต หนองแขม จังหวัด กรุงเทพมหานคร 10160,02-808-2193,098-4577182,https://lin.ee/DJjw4vl,24 Hrs.,5,images/about_logo_5.jpg
21909,"Big C Mini หมู่บ้านศิริวรรณ-บางบัวทอง, นนทบุรี ",13.952546,100.372208,เลขที่ 25/6 หมู่ 11 ตำบล บางบัวทอง อำเภอ บางบัวทอง จังหวัด นนทบุรี 11110,ไม่มีเบอร์ร้าน,098-3332618,https://lin.ee/nYvUPGF,24 Hrs.,5,images/about_logo_5.jpg
21826,"Big C Mini หมู่บ้านสรัญธร, กรุงเทพฯ  ",13.643318,100.480031,เลขที่ 5/2 ซอย พุทธบูชา 36 แยก 1 แขวง บางมด เขต ทุ่งครุ จังหวัด กรุงเทพมหานคร 10140,ไม่มีเบอร์ร้าน,062-5928320,https://lin.ee/OHcqtXl,24 Hrs.,5,images/about_logo_5.jpg
21014,Big C Mini หมู่บ้านสหกรณ์,13.786372,100.674997,เลขที่ 1807-9 หมู่ที่ 4 แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240,ไม่มีเบอร์ร้าน,098-4577695,https://lin.ee/qy0Ilrz,24 Hrs.,5,images/about_logo_5.jpg
22182,"Big C Mini หมู่บ้านสัมมากร ชัยพฤกษ์-วงแหวน, นนทบุรี ",13.944323,100.442304,เลขที่ 6/10 หมู่ที่ 6 ตำบล ลำโพ อำเภอ บางบัวทอง จังหวัด นนทบุรี 11110,ไม่มีเบอร์ร้าน,063-2206245,https://lin.ee/maSaU0U,24 Hrs.,5,images/about_logo_5.jpg
21545,Big C Mini หมู่บ้านสินทวีพระราม 2 ซอย 43,13.66668,100.457827,"เลขที่ 1463,1465,1467 ซอย พระรามที่ 2 ซอย 43 แขวง บางมด เขต จอมทอง จังหวัด กรุงเทพมหานคร 10150",ไม่มีเบอร์ร้าน,064-6216508,https://lin.ee/H4utSgD,24 Hrs.,5,images/about_logo_5.jpg
21900,"Big C Mini หมู่บ้านสุกัญญา, ปราจีนบุรี ",13.892837,101.588857,เลขที่ 207 หมู่ 4 ตำบล กรอกสมบูรณ์ อำเภอ ศรีมหาโพธิ จังหวัด ปราจีนบุรี 25140,ไม่มีเบอร์ร้าน,098-2540940,https://lin.ee/p6KbfXU,24 Hrs.,5,images/about_logo_5.jpg
21439,Big C Mini หมู่บ้านหรรษา,13.704749,100.335375,"เลขที่ 1027,1029,1031 ถนน เพชรเกษม แขวง หนองค้างพลู เขต หนองแขม จังหวัด กรุงเทพมหานคร 10160",ไม่มีเบอร์ร้าน,095-7689858,https://lin.ee/wkPOkoU,24 Hrs.,5,images/about_logo_5.jpg
21601,Big C Mini หมู่บ้านหรรษา อุดรธานี,17.4083469846,102.753307373,เลขที่ 687 หมู่ 4 ตำบล บ้านเลื่อม อำเภอ เมืองอุดรธานี จังหวัด อุดรธานี 41000,ไม่มีเบอร์ร้าน,098-3331129,https://lin.ee/qVWkVD7,05.00 - 23.00,5,images/about_logo_5.jpg
21962,"Big C Mini หมู่บ้านอยู่สุข, สมุทรปราการ ",13.610873,100.609379,เลขที่ 89/141 หมู่ 7 ตำบล บางเมือง อำเภอ เมืองสมุทรปราการ จังหวัด สมุทรปราการ 10270,ไม่มีเบอร์ร้าน,098-3332784,https://lin.ee/zpZmUSX,24 Hrs.,5,images/about_logo_5.jpg
21491,"Big C Mini หมู่บ้านเซนสิริ, แหลมฉบัง",13.122065,100.927942,เลขที่ 200/31-33 หมู่ 6 ตำบล ทุ่งสุขลา อำเภอ ศรีราชา จังหวัด ชลบุรี 20230,038-466305,061-4039036,https://lin.ee/1DlWcRl,24 Hrs.,5,images/about_logo_5.jpg
21533,Big C Mini หมู่บ้านเดอะแกรน,14.34938,100.60483,เลขที่ 531 หมู่ 2 ตำบล สามเรือน อำเภอ บางปะอิน จังหวัด พระนครศรีอยุธยา 13160,035-387919,088-6341586,https://lin.ee/L9sZtAY,24 Hrs.,5,images/about_logo_5.jpg
21519,Big C Mini หมู่บ้านเปรมประชา,14.181953,100.572701,เลขที่ 1/260-262 หมู่ 16 ตำบล บางกระสั้น อำเภอ บางปะอิน จังหวัด พระนครศรีอยุธยา 13160,035-387601,061-4043525,https://lin.ee/a9S46iC,24 Hrs.,5,images/about_logo_5.jpg
21651,Big C Mini หมู่บ้านเมืองประชา,13.9566394757173,100.518894493409,เลขที่ 115/613-615 หมู่ 10 ตำบล บางคูวัด อำเภอ เมืองปทุมธานี จังหวัด ปทุมธานี 12000,ไม่มีเบอร์ร้าน,082-2465793,https://lin.ee/g9OsdVl,24 Hrs.,5,images/about_logo_5.jpg
22253,"Big C Mini หมู่บ้านเมืองยิ้ม สาย 7, นครปฐม",13.766536,100.227565,เลขที่ 13/15 หมู่ที่ 6 ตำบล หอมเกร็ด อำเภอ สามพราน จังหวัด นครปฐม 73110,ไม่มีเบอร์ร้าน,098-3337293,https://lin.ee/FmhtvLo,24 Hrs.,5,images/about_logo_5.jpg
22230,"Big C Mini หมู่บ้านเสรีอ่อนนุช, กรุงเทพฯ",13.713232,100.657884,เลขที่ 183 ซอย อ่อนนุช 70/1 แขวง ประเวศ เขต ประเวศ จังหวัด กรุงเทพมหานคร 10250,ไม่มีเบอร์ร้าน,098-3337136,https://lin.ee/wJzyoD1,05.00 - 23.00,5,images/about_logo_5.jpg
21587,Big C Mini หมู้บ้านโฮมการ์เด้น วิลล์ 2 ,14.938665,102.022802,เลขที่ 837 หมู่ 2 ตำบล สุรนารี อำเภอ เมืองนครราชสีมา จังหวัด นครราชสีมา 30000,ไม่มีเบอร์ร้าน,098-3331125,https://lin.ee/9XtArBG,24 Hrs.,5,images/about_logo_5.jpg
21532,Big C Mini หมู่บ้านไม้หอม ,15.717596,100.111695,เลขที่ 112/26 หมู่ 10 ตำบล วัดไทร อำเภอ เมืองนครสวรรค์ จังหวัด นครสวรรค์ 60000,ไม่มีเบอร์ร้าน,061-4045768,https://lin.ee/fg4rSH6,24 Hrs.,5,images/about_logo_5.jpg
21037,Big C Mini หลวงแพ่ง1,13.720261,100.795557,เลขที่ 545/12-16 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง จังหวัดกรุงเทพมหานคร 10520,02-7380163,098-3330422,https://lin.ee/lwUY9N5,24 Hrs.,5,images/about_logo_5.jpg
21035,Big C Mini หลวงแพ่ง5,13.697841,100.851625,เลขที่ 199/2 ถนน หลวงแพ่ง แขวง ขุมทอง เขต ลาดกระบัง จังหวัด กรุงเทพมหานคร 10520,02-7393102,098-3330421,https://lin.ee/SpadqaP,24 Hrs.,5,images/about_logo_5.jpg
21607,Big C Mini หลังมหาวิทยาลัยสงขลานครินทร์ ,7.000407,100.4966277,เลขที่ 276 ถนน ทุ่งรี ตำบล คอหงส์ อำเภอ หาดใหญ่ จังหวัด สงขลา 90110,ไม่มีเบอร์ร้าน,063-2192072,https://lin.ee/sIOtFJh,24 Hrs.,5,images/about_logo_5.jpg
21704,Big C Mini หลังมหาวิทยาลัยสงขลานครินทร์ 2,6.99840016796344,100.501513875736,เลขที่ 72/1 ถนน ทุ่งรี-โคกวัด ตำบล คอหงส์ อำเภอ หาดใหญ่ จังหวัด สงขลา 90110,ไม่มีเบอร์ร้าน,095-7491621,https://lin.ee/ZWjjxeJ,24 Hrs.,5,images/about_logo_5.jpg
21552,Big C Mini หลิ่งมื่น,18.888751,99.028788,"เลขที่ 461 , หมู่ 10 ตำบล ป่าไผ่ อำเภอ สันทราย จังหวัด เชียงใหม่ 50210",ไม่มีเบอร์ร้าน,098-3331042,https://lin.ee/TIn5TXC,24 Hrs.,5,images/about_logo_5.jpg
21987,"Big C Mini ห้วยทราย, สระบุรี ",14.42686,100.8992,เลขที่ 62/19-22 หมู่ 1 ตำบล ห้วยทราย อำเภอ หนองแค จังหวัด สระบุรี 18230,ไม่มีเบอร์ร้าน,063-2202860,https://lin.ee/Sf4GH6A,06.00 - 22.00,5,images/about_logo_5.jpg
22071,"Big C Mini ห้วยทับทัน, ศรีสะเกษ ",15.052255,104.028959,เลขที่ 373/4-5 หมู่ 1 ตำบล ห้วยทับทัน อำเภอ ห้วยทับทัน จังหวัด ศรีสะเกษ 33210,ไม่มีเบอร์ร้าน,063-2204061,https://lin.ee/WVu30FB,06.00 - 24.00,5,images/about_logo_5.jpg
22146,"Big C Mini ห้วยท่าช้าง, เพชรบุรี ",13.141668,99.825647,เลขที่ 121 หมู่ที่ 4 ตำบล ห้วยท่าช้าง อำเภอ เขาย้อย จังหวัด เพชรบุรี 76140,ไม่มีเบอร์ร้าน,0632179807,https://lin.ee/IXU7g5C,05.00 - 22.00,5,images/about_logo_5.jpg
22102,"Big C Mini ห้วยบง, นครราชสีมา ",15.120119,101.503173,เลขที่ 462 หมู่ที่ 15 ตำบล ห้วยบง อำเภอ ด่านขุนทด  จังหวัด นครราชสีมา 30210,ไม่มีเบอร์ร้าน,0632177547,https://lin.ee/LcTHUUi,06.00 - 24.00,5,images/about_logo_5.jpg
22077,"Big C Mini ห้วยราช, บุรีรัมย์ ",14.973574,103.191335,เลขที่ 42 หมู่ที่ 9 ตำบล ห้วยราชา อำเภอ ห้วยราช จังหวัด บุรีรัมย์ 31000,ไม่มีเบอร์ร้าน,098-3334112,https://lin.ee/eS2WwCQ,05.00 - 23.00,5,images/about_logo_5.jpg
21914,"Big C Mini ห้วยวังนอง , อุบลราชธานี ",15.241898,104.886305,เลขที่ 234 หมู่ 11 ตำบล ปทุม อำเภอ เมืองอุบลราชธานี จังหวัด อุบลราชธานี 34000,ไม่มีเบอร์ร้าน,063-2201315,https://lin.ee/mmDTdTg,05.00 - 23.00,5,images/about_logo_5.jpg
22421,"Big C Mini ห้วยเม็ก, กาฬสินธุ์",16.588282,103.236356,เลขที่ 25 หมู่ที่ 15 ตำบล ห้วยเม็ก อำเภอ ห้วยเม็ก จังหวัด กาฬสินธุ์ 46170,ไม่มีเบอร์ร้าน,081-1310169,https://lin.ee/jB5rFrY,06.00 - 24.00,5,images/about_logo_5.jpg
21259,Big C Mini ห้วยใหญ่ ,12.8655,100.944972,เลขที่ 118/1 หมู่ 3 ตำบล ห้วยใหญ่ อำเภอ บางละมุง จังหวัด ชลบุรี  20150,038-754-241,061-3984932,https://lin.ee/Xxu3VNR,05.00 - 23.00,5,images/about_logo_5.jpg
22047,"Big C Mini หอแก้ว, มุกดาหาร ",16.533134,104.731944,เลขที่ 75/2 ถนน มุกดาหาร-ดอนตาล ตำบล ศรีบุญเรือง อำเภอ เมืองมุกดาหารจังหวัด มุกดาหาร 49000,ไม่มีเบอร์ร้าน,063-2173602,https://lin.ee/byxw4dO,05.00 - 23.00,5,images/about_logo_5.jpg
21417,Big C Mini หัวกุญแจบ้านบึง,13.253938,101.154994,เลขที่ 200/44 หมู่ 1 ตำบล คลองกิ่ว อำเภอ บ้านบึง จังหวัด ชลบุรี 20220,ไม่มีเบอร์ร้าน,083-4613356,https://lin.ee/Bzb9CoK,24 Hrs.,5,images/about_logo_5.jpg
22266,"Big C Mini หัวตะพาน, อำนาจเจริญ",15.69762,104.494057,เลขที่ 37/16 หมู่ที่ 1 ตำบล รัตนวารี อำเภอ หัวตะพาน จังหวัด อำนาจเจริญ 37240,ไม่มีเบอร์ร้าน,098-3337185,https://lin.ee/VNkYyoS,05.00 - 23.00,5,images/about_logo_5.jpg
21785,"Big C Mini หัวถนน, ชลบุรี ",13.5162345902625,101.203076977752,เลขที่ 104 หมู่ 5 ตำบล หนองปรือ อำเภอ พนัสนิคม  จังหวัด ชลบุรี 20140,ไม่มีเบอร์ร้าน,092-7040195,https://lin.ee/GMdatxl,05.00 - 23.00,5,images/about_logo_5.jpg
22265,"Big C Mini หัวถนน, นครศรีธรรมราช",8.3781795,99.9737771,เลขที่ 32/15 หมู่ที่ 10 ตำบล ท่าเรือ อำเภอ เมืองนครศรีธรรมราช จังหวัด นครศรีธรรมราช 80000,ไม่มีเบอร์ร้าน,098-3337169,https://lin.ee/bqdfQXJ,24 Hrs.,5,images/about_logo_5.jpg
22156,"Big C Mini หัวหมาก, กรงเทพฯ ",13.751952,100.63461,เลขที่ 23/2 ถนน หัวหมาก  แขวง หัวหมาก เขต บางกะปิ จังหวัด กรุงเทพมหานคร 10240,ไม่มีเบอร์ร้าน,098-3337004,https://lin.ee/uki3asC,24 Hrs.,5,images/about_logo_5.jpg
21999,"Big C Mini หัวหินซอย 102, ประจวบคีรีขันธ์ ",12.545672,99.957212,เลขที่ 136/532 ซอย หมู่บ้านหนองแก ตำบล หนองแก อำเภอ หัวหิน จังหวัด ประจวบคีรีขันธ์ 77110,ไม่มีเบอร์ร้าน,063-2203045,https://lin.ee/8jCWwXm,24 Hrs.,5,images/about_logo_5.jpg
21821,"Big C Mini ห้างแก้ว ซอย5,ระยอง",13.0006273838992,101.094271262506,เลขที่ 422 หมู่ 4 ตำบล มาบยางพร อำเภอ ปลวกแดง จังหวัด ระยอง 21140,ไม่มีเบอร์ร้าน,098-9034225,https://lin.ee/ysudoyO,24 Hrs.,5,images/about_logo_5.jpg
22141,"Big C Mini หาดคลองม่วง, กระบี่ ",8.052678,98.759931,เลขที่ 466 หมู่ที่ 2 ตำบล หนองทะเล อำเภอ เมืองกระบี่ จังหวัด กระบี่ 81000,ไม่มีเบอร์ร้าน,098-3336938,https://lin.ee/4RGvXc2,06.00 - 24.00,5,images/about_logo_5.jpg
22133,"Big C Mini หาดทรายขาว(เกาะช้าง),ตราด ",12.107706,102.271374,เลขที่ 168 หมู่ที่ 4 ตำบล เกาะช้าง อำเภอ เกาะช้าง จังหวัด ตราด 23170,ไม่มีเบอร์ร้าน,0632179266,https://lin.ee/OsUfVVt,24 Hrs.,5,images/about_logo_5.jpg
21699,Big C Mini หาดราไวย์,7.77578704655215,98.327176725035,เลขที่ 1/31 หมู่ 6 ตำบล ราไวย์ อำเภอ เมืองภูเก็ต    จังหวัด ภูเก็ต 83130,ไม่มีเบอร์ร้าน,098-3332019,https://lin.ee/h6IOMDo,24 Hrs.,5,images/about_logo_5.jpg
21971,"Big C Mini หาดละไม (สมุย), สุราษฎร์ธานี ",9.466158,100.044928,เลขที่ 124/694 หมู่ 3 ตำบล มะเร็ต อำเภอ เกาะสมุย จังหวัด สุราษฎร์ธานี 84310,ไม่มีเบอร์ร้าน,098-3332830,https://lin.ee/WU19f0n,24 Hrs.,5,images/about_logo_5.jpg
22252,"Big C Mini หาดใหญ่ใน, สงขลา",6.99818,100.44271,เลขที่ 1371/5 ถนน เพชรเกษม ตำบล หาดใหญ่ อำเภอ หาดใหญ่  จังหวัด สงขลา 90110,ไม่มีเบอร์ร้าน,098-3337294,https://lin.ee/8dSVuAB,24 Hrs.,5,images/about_logo_5.jpg
22177,"Big C Mini หาดไม้ขาว , ภูเก็ต ",8.134914,98.307142,เลขที่ 173/20 หมู่ที่ 4 ตำบล ไม้ขาว อำเภอ ถลาง จังหวัด ภูเก็ต 83110,ไม่มีเบอร์ร้าน,063-2233083,https://lin.ee/j92yY7q,06.00 - 24.00,5,images/about_logo_5.jpg
21633,Big C Mini ห้าแยก กกโพธิ์,16.0620134831761,103.662666852826,เลขที่ 507 หมู่ 14 ตำบล เหนือเมือง อำเภอ เมืองร้อยเอ็ด จังหวัด ร้อยเอ็ด 45000,043-518114,061-4188127,https://lin.ee/Yt1fClb,24 Hrs.,5,images/about_logo_5.jpg
22522,"Big C Mini อ.พร้าว, เชียงใหม่",19.365207,99.20433,"เลขที่ 59 , 59/1 หมู่ที่ 1 ตำบล เวียง อำเภอ พร้าว จังหวัด เชียงใหม่ 50190",ไม่มีเบอร์ร้าน,0622452605,https://lin.ee/8OG66N5,24 Hrs.,5,images/about_logo_5.jpg
22456,"Big C Mini อ.วัดเพลง, ราชบุรี",13.445248,99.889513,เลขที่ 168 หมู่ที่ 6 ตำบล วัดเพลง อำเภอ วัดเพลง จังหวัด ราชบุรี 70170,ไม่มีเบอร์ร้าน,080-0685278,https://lin.ee/rKroaVt,24 Hrs.,5,images/about_logo_5.jpg
21495,Big C Mini อภิบาลบัญชา,17.40197,104.783647,เลขที่ 371/3 ถนน อภิบาลบัญชา ตำบล ในเมือง อำเภอ เมืองนครพนม จังหวัด นครพนม 48000,ไม่มีเบอร์ร้าน,"063-2190129 , 061-4040634",https://lin.ee/GwjOdsQ,06.00 - 24.00,5,images/about_logo_5.jpg
