address,id,latitude,line_url,longitude,name,opening_hours,phone_number,type,type_name
1/42 หมู่ที่ 5 ตำบลบางทราย อ.เมืองชลบุรี จ.ชลบุรี 20000,2651-th,13.389956,https://lin.ee/H2nLXRW,100.986321,โลตัส โก เฟรช บางทราย ชลบุรี,24 ชม.,062-605-8743,stores-lotuss-express,โก เฟรช
397/1 หมู่ที่ 1 ตำบลบ้านเลื่อม อ.เมืองอุดรธานี จ.อุดรธานี 41000,2650-th,17.424118,https://lin.ee/kVMC6SG,102.768621,โลตัส โก เฟรช บ้านเลื่อม อุดรธานี,24 ชม.,062-605-8742,stores-lotuss-express,โก เฟรช
"""2,2/1,3 หมู่ที่ 1 ตำบลชัยบาดาล อ.ชัยบาดาล จ.ลพบุรี 15230""",2649-th,15.079779,https://lin.ee/cqQZZ9s,101.046507,โลตัส โก เฟรช โพธิ์ทอง ลพบุรี,24 ชม.,062-605-8741,stores-lotuss-express,โก เฟรช
545/16 หมู่ที่ 2 ตำบลพนานิคม อ.นิคมพัฒนา จ.ระยอง 21180,2648-th,12.867756,https://lin.ee/3dZPjq8,101.138262,โลตัส โก เฟรช มะขามคู่ ซอย 8 ระยอง,24 ชม.,062-605-8740,stores-lotuss-express,โก เฟรช
345 หมู่ที่ 2 ตำบลธงชัย อ.เมืองเพชรบุรี จ.เพชรบุรี 76000,2647-th,13.12054,https://lin.ee/errDfoM,99.944729,โลตัส โก เฟรช ดอนคาน เพชรบุรี,24 ชม.,062-605-8739,stores-lotuss-express,โก เฟรช
133/1 ซอยพระยามนธาตุราชศรีพิจิตร์ แขวงบางบอน เขตบางบอน กรุงเทพมหานคร 10150,2646-th,13.664202,https://lin.ee/heNta6l,100.420392,โลตัส โก เฟรช พญามนธาตุ กรุงเทพ,24 ชม.,062-605-8738,stores-lotuss-express,โก เฟรช
51/21 ถนนเชิดน้อย ตำบลบ้านบึง อ.บ้านบึง จ.ชลบุรี 20170,2645-th,13.318394,https://lin.ee/6yvwTHV,101.106803,โลตัส โก เฟรช ถนนเซิดน้อย ชลบุรี,24 ชม.,062-605-8737,stores-lotuss-express,โก เฟรช
"""133/1, 217 หมู่ที่ 1 ตำบลศรีธาตุ อ.ศรีธาตุ จ.อุดรธานี 41230""",2644-th,16.974411,https://lin.ee/bglErtU,103.215096,โลตัส โก เฟรช ศรีธาตุ อุดรธานี,24 ชม.,062-605-8736,stores-lotuss-express,โก เฟรช
162 ถนนรามเดโช ตำบลทะเลชุบศร อ.เมืองลพบุรี จ.ลพบุรี 15000,2643-th,14.794356,https://lin.ee/wfDy0tW,100.627408,โลตัส โก เฟรช รามเดโช ลพบุรี,24 ชม.,062-605-8735,stores-lotuss-express,โก เฟรช
155 หมู่ที่ 1 ตำบลพิมาย อ.ปรางค์กู่ จ.ศรีสะเกษ 33170,2642-th,14.855553,https://lin.ee/sycwMps,104.038703,"""โลตัส โก เฟรช ปรางค์กู่ , ศรีสะเกษ""",24 ชม.,062-605-8734,stores-lotuss-express,โก เฟรช
260 หมู่ที่ 2 ตำบลท่าลี่ อ.ท่าลี่ จ.เลย 42000,2641-th,17.625207,https://lin.ee/u360Uzw,101.422399,โลตัส โก เฟรช ท่าลี่ เลย,24 ชม.,062-605-8733,stores-lotuss-express,โก เฟรช
222 หมู่ที่ 14 ตำบลหินเหล็กไฟ อ.หัวหิน จ.ประจวบคีรีขันธ์ 77110,2640-th,12.572979,https://lin.ee/36gLD8V,99.90647,โลตัส โก เฟรช หม่อนไหม ประจวบคีรีขันธ์,24 ชม.,062-605-8732,stores-lotuss-express,โก เฟรช
169 หมู่ที่ 3 ถนนกฤชวิถี ตำบลทับกฤช อ.ชุมแสง จ.นครสวรรค์ 60250,2637-th,15.754055,https://lin.ee/NxTTqvj,100.256535,โลตัส โก เฟรช ทับกฤช นครสวรรค์,24 ชม.,062-605-8730,stores-lotuss-express,โก เฟรช
108 ถนนสวนผัก แขวงตลิ่งชัน เขตตลิ่งชัน กรุงเทพมหานคร 10170,2636-th,13.795166,https://lin.ee/0R8fNWt,100.455647,โลตัส โก เฟรช สวนผัก ซอย 1 กรุงเทพ,24 ชม.,062-605-8729,stores-lotuss-express,โก เฟรช
18/12 หมู่ที่ 2 ตำบลบึงคำพร้อย อ.ลำลูกกา จ.ปทุมธานี 12150,2635-th,13.998669,https://lin.ee/eUQ2MoL,100.751487,โลตัส โก เฟรช หมู่บ้านเกษมสุข ปทุมธานี,24 ชม.,062-605-8728,stores-lotuss-express,โก เฟรช
215/2 ซอยเพชรเกษม 54 แขวงบางด้วน เขตภาษีเจริญ กรุงเทพมหานคร 10160,2634-th,13.719701,https://lin.ee/mAls1E6,100.433097,โลตัส โก เฟรช เพชรเกษม 58,24 ชม.,062-605-8727,stores-lotuss-express,โก เฟรช
993 หมู่ที่ 1 ตำบลบ้านค่าย อ.เมืองชัยภูมิ จ.ชัยภูมิ 36240,2633-th,15.690324,https://lin.ee/fGPqWx2,102.011746,โลตัส โก เฟรช บ้านค่ายหมื่นแผ้ว ชัยภูมิ,24 ชม.,062-605-8726,stores-lotuss-express,โก เฟรช
84/5 หมู่ที่ 2 ตำบลบางคูเวียง อ.บางกรวย จ.นนทบุรี 11130,2632-th,13.813376,https://lin.ee/EkP2cET,100.412363,โลตัส โก เฟรช เทศบาลปลายบาง นนทบุรี,24 ชม.,062-605-8725,stores-lotuss-express,โก เฟรช
123 ซอยลาดพร้าว80(จันทิมา) แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310,2631-th,13.783537,https://lin.ee/4VfNe17,100.604979,โลตัส โก เฟรช ลาดพร้าว 80 (ซอยจันทิมา),24 ชม.,062-605-8724,stores-lotuss-express,โก เฟรช
6/13 หมู่ที่ 1 ตำบลเพ อ.เมืองระยอง จ.ระยอง 21160,2630-th,12.620649,https://lin.ee/qqw6kjM,101.401709,โลตัส โก เฟรช วัดในไร่ ระยอง,24 ชม.,062-605-8723,stores-lotuss-express,โก เฟรช
"""28/4, 28/5, 28/6 ถนนเรืองราษฎร์ ตำบลเขานิเวศน์ อ.เมืองระนอง จ.ระนอง 85000""",2629-th,9.96047,https://lin.ee/cj7PJf2,98.633029,โลตัส โก เฟรช ตลาดเทศบาล ระนอง,24 ชม.,062-605-8722,stores-lotuss-express,โก เฟรช
1036 หมู่ที่ 2 ตำบลในเมือง อ.เมืองหนองคาย จ.หนองคาย 43000,2628-th,17.880071,https://lin.ee/nNN5UAE,102.737105,โลตัส โก เฟรช ตลาดชัยพร หนองคาย,24 ชม.,062-605-8721,stores-lotuss-express,โก เฟรช
116 ถนนนิมิตใหม่ แขวงสามวาตะวันออก    เขตคลองสามวา กรุงเทพมหานคร 10510,2621-th,13.873529,https://lin.ee/ERx0LQR,100.732098,โลตัส โก เฟรช นิมิตรใหม่ 32 กรุงเทพ,24 ชม.,062-605-8719,stores-lotuss-express,โก เฟรช
266-267 หมู่ที่ 8 ตำบลสูงเนิน อ.สูงเนิน จ.นครราชสีมา 30170,2616-th,14.870637,https://lin.ee/1TtE7z1,101.834016,โลตัส โก เฟรช ชุมชนมิตรภาพร่วมใจ นครราชสีมา,24 ชม.,062-605-8718,stores-lotuss-express,โก เฟรช
"""24/14,24/15,24/16 ถนนไอ.ที.ยู ตำบลธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000""",2614-th,17.148252,https://lin.ee/d9n8ayM,104.157308,โลตัส โก เฟรช ชุมชนธาตุดุม 1 สกลนคร,24 ชม.,062-605-8717,stores-lotuss-express,โก เฟรช
165/1 หมู่ที่ 1 ตำบลนาเหล่า อ.นาวัง จ.หนองบัวลำภู 39170,2610-th,17.323363,https://lin.ee/Hinz0W6,102.083142,โลตัส โก เฟรช นาวัง หนองบัวลำภู,24 ชม.,062-605-8716,stores-lotuss-express,โก เฟรช
384 หมู่ที่ 1 ตำบลกุดบาก อ.กุดบาก จ.สกลนคร 47180,2609-th,17.090362,https://lin.ee/JXqaQ0C,103.817009,โลตัส โก เฟรช กุดบาก สกลนคร,24 ชม.,062-605-8715,stores-lotuss-express,โก เฟรช
1642/42 ถนนสุขเกษม ตำบลธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,2607-th,17.152186,https://lin.ee/QkVR35j,104.137191,โลตัส โก เฟรช หน้าศูนย์ราชการ สกลนคร,24 ชม.,062-605-8714,stores-lotuss-express,โก เฟรช
980 หมู่ที่ 4 ตำบลหัวทะเล อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,2606-th,14.95166,https://lin.ee/I1w9kTy,102.143539,โลตัส โก เฟรช ป่าช้าจีน นครราชสีมา,24 ชม.,062-605-8713,stores-lotuss-express,โก เฟรช
52/50 หมู่ที่ 4 ตำบลหนองข้างคอก อ.เมืองชลบุรี จ.ชลบุรี 20000,2605-th,13.337987,https://lin.ee/NqPVbht,100.999216,โลตัส โก เฟรช หนองข้างคอก ชลบุรี,24 ชม.,062-605-8712,stores-lotuss-express,โก เฟรช
170 หมู่ที่ 3 ตำบลหนองแปน อ.กมลาไสย จ.กาฬสินธุ์ 46130,2604-th,16.295604,https://lin.ee/Zu8vfJv,103.484855,โลตัส โก เฟรช ตลาดหนองแปน กาฬสินธุ์,06:00 - 22:30,062-605-8711,stores-lotuss-express,โก เฟรช
176 หมู่ที่ 2 ตำบลสระแก้ว อ.หนองหงส์ จ.บุรีรัมย์ 31240,2603-th,14.847327,https://lin.ee/lLMp4Rr,102.684892,โลตัส โก เฟรช หนองหงส์ บุรีรัมย์,24 ชม.,062-605-8710,stores-lotuss-express,โก เฟรช
248 หมู่ที่ 2 ตำบลบ้านเหลื่อม อ.บ้านเหลื่อม จ.นครราชสีมา 30350,2602-th,15.600686,https://lin.ee/iq3almC,102.119673,โลตัส โก เฟรช อำเภอบ้านเหลื่อม นครราชสีมา,24 ชม.,062-605-8709,stores-lotuss-express,โก เฟรช
1710 หมู่ที่ 1 ตำบลหัวทะเล อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,2601-th,14.954159,https://lin.ee/m2XYSfc,102.116587,โลตัส โก เฟรช ชุมชนบุญวัฒนา นครราชสีมา,24 ชม.,062-605-8708,stores-lotuss-express,โก เฟรช
224 หมู่ที่ 4 ตำบลวานรนิวาส อ.วานรนิวาส จ.สกลนคร 47120,2600-th,17.636587,https://lin.ee/NEGJsfb,103.754257,โลตัส โก เฟรช วานรนิวาส สกลนคร,24 ชม.,062-605-8707,stores-lotuss-express,โก เฟรช
219 หมู่ที่ 7 ตำบลอุ่มเม่า อ.ยางตลาด จ.กาฬสินธิ์ 46120,2599-th,16.402752,https://lin.ee/7LzfqVE,103.434807,โลตัส โก เฟรช ตำบลโคกสี กาฬสินธุ์,24 ชม.,062-605-8706,stores-lotuss-express,โก เฟรช
65/8 หมู่ที่ 3 ตำบลหนองปลาไหล อ.เมืองสระบุรี จ.สระบุรี 18000,2598-th,14.468787,https://lin.ee/Rzp8TLL,100.923307,โลตัส โก เฟรช พระพุทธฉาย สระบุรี,24 ชม.,062-605-8705,stores-lotuss-express,โก เฟรช
485 หมู่ที่ 14 ตำบลนาหนองทุ่ม อ.แก้งคร้อ จ.ชัยภูมิ 36150,2597-th,16.046672,https://lin.ee/nAMi9S9,102.180433,โลตัส โก เฟรช บ้านนาหนองตุ่ม ชัยภูมิ,06:00 - 22:30,062-605-8704,stores-lotuss-express,โก เฟรช
50/2 หมู่ที่ 1 ตำบลบางใหญ่ อ.บางใหญ่ จ.นนทบุรี 11140,2592-th,13.84399,https://lin.ee/XVTdLJu,100.388893,โลตัส โก เฟรช บ้านเอื้ออาทร ซอยกันตนา นนทบุรี,06:00 - 22:30,062-605-8703,stores-lotuss-express,โก เฟรช
40/19 หมู่ที่ 8 แขวงคู้ฝั่งเหนือ เขตหนองจอก กรุงเทพมหานคร 10530,2591-th,13.886955,https://lin.ee/PhD47F7,100.810193,โลตัส โก เฟรช ถนนคู้คลองสิบ กรุงเทพ,06:00 - 22:30,062-605-8702,stores-lotuss-express,โก เฟรช
152/1 หมู่ที่ 5 ตำบลท่ามะขาม อ.เมืองกาญจนบุรี จ.กาญจนบุรี 71000,2589-th,14.053669,https://lin.ee/j1wjMzO,99.500489,โลตัส โก เฟรช ท่ามะขาม กาญจนบุรี,24 ชม.,062-605-8701,stores-lotuss-express,โก เฟรช
"""131,131/1,131/2,131/3 หมู่ที่ 14 ตำบลราชาเทวะ อ.บางพลี จ.สมุทรปราการ 10540""",2588-th,13.707554,https://lin.ee/B0jZ4fl,100.736176,โลตัส โก เฟรช กิ่งแก้ว 41/1-สมุทรปราการ,24 ชม.,062-605-8700,stores-lotuss-express,โก เฟรช
39/15 หมู่ที่ 4 ตำบลบางจัก อ.วิเศษชัยชาญ จ.อ่างทอง 14110,2587-th,14.51389,https://lin.ee/fr4g9Cx,100.365008,โลตัส โก เฟรช บางจัก อ่างทอง,24 ชม.,062-605-8699,stores-lotuss-express,โก เฟรช
64/15 หมู่ที่ 5 แขวงดูน อ.กันทรารมย์ จ.ศรีสะเกษ 33130,2586-th,15.102498,https://lin.ee/Dv5QNML,104.570571,โลตัส โก เฟรช กันทรารมย์ ศรีสะเกษ,24 ชม.,062-605-8698,stores-lotuss-express,โก เฟรช
172 หมู่ที่ 17 ตำบลทรายขาว อ.วังสะพุง จ.เลย 42130,2585-th,17.243082,https://lin.ee/hdgfFfF,101.689308,โลตัส โก เฟรช ทรายขาว เลย,24 ชม.,062-605-8697,stores-lotuss-express,โก เฟรช
73 ถนนวาริน-พิบูลฯ ตำบลวารินชำราบ อ.วารินชำราบ จ.อุบลราชธานี 34190,2584-th,15.196661,https://lin.ee/rwPnV3I,104.865015,โลตัส โก เฟรช ตลาดโต้รุ่งวาริน อุบลราชธานี,24 ชม.,062-605-8696,stores-lotuss-express,โก เฟรช
129 หมู่ที่ 6 ตำบลพรหมมาสตร์ อ.เมืองลพบุรี จ.ลพบุรี 15000,2583-th,14.807626,https://lin.ee/gJBcuzi,100.602667,โลตัส โก เฟรช บางขันหมาก ลพบุรี,24 ชม.,062-605-8695,stores-lotuss-express,โก เฟรช
233/6 ถนนเจริญรัฐ ตำบลกุดป่อง อ.เมืองเลย จ.เลย 42000,2582-th,17.478988,https://lin.ee/VzFmg7V,101.72898,โลตัส โก เฟรช ตลาดเย็น เลย,06:00 - 22:30,062-605-8694,stores-lotuss-express,โก เฟรช
"""99/501,99/502 หมู่ที่ 1 ตำบลบางน้ำจืด อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000""",2580-th,13.595078,https://lin.ee/rQDmVah,100.363502,โลตัส โก เฟรช หมู่บ้านอมรชัย 5 สมุทรสาคร,24 ชม.,062-605-8693,stores-lotuss-express,โก เฟรช
398/1 หมู่ที่ 2 ตำบลบางเขน อ.เมืองนนทบุรี จ.นนทบุรี 11000,2578-th,13.858841,https://lin.ee/1XMFBBL,100.538044,โลตัส โก เฟรช งามวงศ์วาน ซอย 25,24 ชม.,062-605-8691,stores-lotuss-express,โก เฟรช
229/4 หมู่ที่ 4  ตำบลหนองชาก  อ.บ้านบึง  จ.ชลบุรี  20170,2577-th,13.323918,https://lin.ee/F5PJf5h,101.185955,โลตัส โก เฟรช หนองเขิน ชลบุรี,24 ชม.,062-605-8690,stores-lotuss-express,โก เฟรช
"""85,85/121,85/122,85/123 หมู่ที่ 11 ตำบลนาป่า อ.เมืองชลบุรี จ.ชลบุรี 20000""",2576-th,13.397372,https://lin.ee/KzhwZTU,101.021653,โลตัส โก เฟรช ถนนศิริรักษ์ ชลบุรี,24 ชม.,062-605-8689,stores-lotuss-express,โก เฟรช
60 หมู่ที่ 12 ตำบลนาด้วง อ.นาด้วง จ.เลย 42210,2574-th,17.478737,https://lin.ee/PXmekeL,101.982839,โลตัส โก เฟรช นาด้วง เลย,24 ชม.,062-605-8688,stores-lotuss-express,โก เฟรช
"""649,649/1,649/2 หมู่ที่ 1 ตำบลวังน้ำเย็น อ.วังน้ำเย็น จ.สระแก้ว 27210""",2573-th,13.5134,https://lin.ee/dQ4y86q,102.17594,โลตัส โก เฟรช ตลาดเย็นวังน้ำเย็น สระแก้ว,24 ชม.,062-605-8687,stores-lotuss-express,โก เฟรช
343/2 หมู่ที่ 6 ตำบลบุ่ง อ.เมืองอำนาจเจริญ จ.อำนาจเจริญ 37000,2572-th,15.863042,https://lin.ee/6bozPJv,104.625416,โลตัส โก เฟรช โรงพยาบาลอำนาจเจริญ,24 ชม.,062-605-8685,stores-lotuss-express,โก เฟรช
59/1 หมู่ที่ 2 ตำบลสว่างอารมณ์ อ.สว่างอารมณ์ จ.อุทัยธานี 61150,2571-th,15.582203,https://lin.ee/I2YAYyD,99.860396,โลตัส โก เฟรช สว่างอารมณ์ อุทัยธานี,06:00 - 22:00,062-605-8684,stores-lotuss-express,โก เฟรช
246 หมู่ที่ 6 ตำบลหนองระเวียง อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,2570-th,14.922396,https://lin.ee/fuhzFYA,102.181117,โลตัส โก เฟรช หนองระเวียง นครราชสีมา,06:00 - 22:30,062-605-8683,stores-lotuss-express,โก เฟรช
"""255/1, 255/2,255/3,255/4 หมู่ที่ 3 ตำบลลาดใหญ่ อ.เมืองชัยภูมิ จ.ชัยภูมิ 36000""",2569-th,15.785147,https://lin.ee/L0BBT34,102.200655,โลตัส โก เฟรช บ้านลาดใหญ่ ชัยภูมิ,24 ชม.,062-605-8682,stores-lotuss-express,โก เฟรช
183/69 หมู่ที่ 11 ตำบลหนองขาม อ.ศรีราชา จ.ชลบุรี 20230,2568-th,13.10777,https://lin.ee/l3OTYI6,100.96176,โลตัส โก เฟรช บ่อยาง ชลบุรี,24 ชม.,062-605-8681,stores-lotuss-express,โก เฟรช
174/5 หมู่ที่ 10 ตำบลวังสะพง อ.วังสะพง จ.เลย 42130,2567-th,17.312089,https://lin.ee/TrYkm2w,101.766309,โลตัส โก เฟรช สามแยกนาหลัก เลย,24 ชม.,062-605-8680,stores-lotuss-express,โก เฟรช
118 หมู่ที่ 14 ตำบลสามพร้าว อ.เมืองอุดรธานี จ.อุดรธานี 41000,2566-th,17.431096,https://lin.ee/qiwdjaf,102.823261,โลตัส โก เฟรช ตลาดหนองบุ อุดรธานี,24 ชม.,062-605-8679,stores-lotuss-express,โก เฟรช
411 หมู่ที่ 12 ตำบลบ้านผึ้ง อ.เมืองนครพนม จ.นครพนม 48000,2565-th,17.342337,https://lin.ee/i3TUAo3,104.600471,โลตัส โก เฟรช ตลาดบ้านนาโพธิ์ นครพนม,06:00 - 22:30,062-605-8678,stores-lotuss-express,โก เฟรช
67/10 หมู่ที่ 3 ตำบลลำผักกูด อ.ธัญบุรี จ.ปทุมธานี 12110,2564-th,14.041023,https://lin.ee/jKKOy9i,100.796868,โลตัส โก เฟรช หมู่บ้านเรือนสุข 2 ปทุมธานี,24 ชม.,062-605-8677,stores-lotuss-express,โก เฟรช
"""194,196,198 ถนนชัยพฤกษ์ แขวงตลิ่งชั่น เขตตลิ่งชั่น กรุงเทพมหานคร 10170""",2563-th,13.783872,https://lin.ee/dbCLWku,100.464314,โลตัส โก เฟรช ถนนชักพระ กรุงเทพ,24 ชม.,062-605-8676,stores-lotuss-express,โก เฟรช
56/1  ถนนเฉลิมพระเกียรติ ร.๙ แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร 10250,2562-th,13.699446,https://lin.ee/sJv7xhY,100.677885,โลตัส โก เฟรช เฉลิมพระเกียรติ 48 กรุงเทพ,24 ชม.,062-605-8675,stores-lotuss-express,โก เฟรช
72/1 ถนนเฉลิมพระเกียรติ ร.๙ แขวงประเวศ เขตประเวศ กรุงเทพมหานคร 10250,2561-th,13.714721,https://lin.ee/nmq1Kk9,100.695683,โลตัส โก เฟรช เฉลิมพระเกียรติ 72 กรุงเทพ,24 ชม.,062-605-8674,stores-lotuss-express,โก เฟรช
"""238/1,300 หมู่ที่ 1 ตำบลลำสินธุ์  อ.ศรีนครินทร์  จ.พัทลุง  93000""",2559-th,7.565701,https://lin.ee/RZcHOqP,99.932064,โลตัส โก เฟรช ศรีนครินทร์ พัทลุง,06:00 - 22:30,062-605-8673,stores-lotuss-express,โก เฟรช
"""55/7,55/8,55/9 ซอยรามอินทรา 34 แยก 22 แขวงท่าแร้ง เขตบางเขน กรุงเทพมหานคร 10230""",2558-th,13.844388,https://lin.ee/bEJRyja,100.632544,โลตัส โก เฟรช ซอยอยู่เย็น กรุงเทพ,24 ชม.,062-605-8672,stores-lotuss-express,โก เฟรช
"""402,402/1,402/2 หมู่ที่ 7 ตำบลท่าโพธิ์ อ.เมืองพิษณุโลก จ.พิษณุโลก 65000""",2557-th,16.753955,https://lin.ee/o1j1oxL,100.196886,โลตัส โก เฟรช มหาวิทยาลัยนเรศวร ประตู 6 พิษณุโลก,24 ชม.,062-605-8671,stores-lotuss-express,โก เฟรช
72 ซอยลาดพร้าว64 (เกตุนุติ) แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310,2556-th,13.789899,https://lin.ee/6A1CjLX,100.599543,โลตัส โก เฟรช ลาดพร้าว 64,24 ชม.,062-605-8670,stores-lotuss-express,โก เฟรช
65 หมู่ที่ 4 ตำบลปลวกแดง อ.ปลวกแดง จ.ระยอง 21140,2554-th,13.015146,https://lin.ee/b4DsHfi,101.136916,โลตัส โก เฟรช ปากซอยสุพรรณ ปลวกแดง ระยอง,24 ชม.,062-605-8667,stores-lotuss-express,โก เฟรช
295 หมู่ที่1 ตำบลโกรกแก้ว อ.โนนสุวรรณ จ.บุรีรัมย์ 31110,2553-th,14.582024,https://lin.ee/NjybHAi,102.598079,โลตัส โก เฟรช โนนสวรรค์ บุรีรัมย์,24 ชม.,062-605-8665,stores-lotuss-express,โก เฟรช
787/1 ถนนบางแค แขวงบางแค เขตบางแค กรุงเทพมหานคร 10160,2552-th,13.695903,https://lin.ee/7ESwcwv,100.421917,โลตัส โก เฟรช สี่แยกหนองใหญ่ กรุงเทพ,24 ชม.,062-605-8664,stores-lotuss-express,โก เฟรช
5/1 ซอยกาญจนาภิเษก 003 แขวงบางบอน เขตบางบอน กรุงเทพมหานคร 10150,2551-th,13.670114,https://lin.ee/QIyfyp8,100.405125,โลตัส โก เฟรช ร่มไทร กรุงเทพ,24 ชม.,062-605-8663,stores-lotuss-express,โก เฟรช
21/49 หมู่ที่ 10 ตำบลหนองขาม อ.ศรีราชา จ.ชลบุรี 20230,2550-th,13.124073,https://lin.ee/AbDznht,100.991962,โลตัส โก เฟรช นิคมปิ่นทอง ชลบุรี,24 ชม.,062-605-8662,stores-lotuss-express,โก เฟรช
292 หมู่ที่ 14 ตำบลนาโพธ์ อ.นาโพธิ์ จ.บุรีรัมย์ 31230,2549-th,15.636897,https://lin.ee/kRcF0dV,102.955403,โลตัส โก เฟรช นาโพธิ์ บุรีรัมย์,24 ชม.,062-605-8661,stores-lotuss-express,โก เฟรช
92 ถนนพหลโยธิน (ช.14) ตำบลเขาสามยอด อ.เมืองลพบุรี  จ.ลพบุรี 15000,2548-th,14.823071,https://lin.ee/cZkxMnZ,100.64827,โลตัส โก เฟรช ทะเลชุบศร ลพบุรี,24 ชม.,062-605-8660,stores-lotuss-express,โก เฟรช
218 หมู่ที่ 4  ตำบลนาเมืองเพชร อ.สิเกา จ.ตรัง 92000,2547-th,7.542942,https://lin.ee/nOrFg9H,99.501417,โลตัส โก เฟรช นาเมืองเพชร ตรัง,06:00 - 22:30,062-605-8659,stores-lotuss-express,โก เฟรช
19/10 หมู่ที่ 5 แขวงกระทุ่มราย เขตหนองจอก กรุงเทพมหานคร 10530,2546-th,13.851112,https://lin.ee/vJOgvJA,100.880989,โลตัส โก เฟรช สังฆสันติสุข กรุงเทพ,06:00 - 22:30,062-605-8658,stores-lotuss-express,โก เฟรช
1781 ซอยวชิรธรรมสาธิต 57 แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260,2545-th,13.701449,https://lin.ee/OLSqWiL,100.630793,โลตัส โก เฟรช อ่อนนุช 44 กรุงเทพ,24 ชม.,062-605-8657,stores-lotuss-express,โก เฟรช
"""1/18,1/19 หมู่ที่ 3 ตำบลป่าตาล อ.เมืองลพบุรี จ.ลพบุรี 15000""",2544-th,14.776685,https://lin.ee/Ua7Jg0t,100.643966,โลตัส โก เฟรช ป่าหวาย ลพบุรี,24 ชม.,062-605-8656,stores-lotuss-express,โก เฟรช
3/4 ถนนสามวา แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร 10510,2543-th,13.822547,https://lin.ee/PbDsbkM,100.725738,โลตัส โก เฟรช ถนนสามวา กรุงเทพ,24 ชม.,062-605-8655,stores-lotuss-express,โก เฟรช
6/5 หมู่ที่ 5 ตำบลบางรักน้อย อ.เมืองนนทบุรี จ.นนทบุรี 11000,2542-th,13.888928,https://lin.ee/NThWzM2,100.449854,โลตัส โก เฟรช หมู่บ้านลัดดารมย์ ราชพฤกษ์ นนทบุรี,24 ชม.,062-605-8654,stores-lotuss-express,โก เฟรช
296/1-296/4 หมู่ที่ 8 ตำบลเชียงใหม่ อ.โพธิ์ชัย จ.ร้อยเอ็ด 45230,2541-th,16.243073,https://lin.ee/kktkWCA,103.811045,โลตัส โก เฟรช ตลาดบ้านเชียงใหม่ ร้อยเอ็ด,24 ชม.,062-605-8653,stores-lotuss-express,โก เฟรช
99/90 หมู่ที่ 3 ตำบลบางเสาธง อ.บางเสาธง จ.สมุทรปราการ 10540,2540-th,13.608791,https://lin.ee/xp7x33E,100.806818,โลตัส โก เฟรช บางเสาธงกลาง สมุทรปราการ,24 ชม.,062-605-8652,stores-lotuss-express,โก เฟรช
138 ซอยวิภาวดีรังสิต 16 แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400,2539-th,13.797124,https://lin.ee/HWDKRBq,100.570995,โลตัส โก เฟรช วิภาวดี 16/22 กรุงเทพ,06:00 - 22:30,062-605-8651,stores-lotuss-express,โก เฟรช
"""11,13,15 ถนนพุทธมณฑล สาย 1 แขวงบางด้วน เขตภาษีเจริญ กรุงเทพมหานคร 10160""",2538-th,13.713728,https://lin.ee/mwCO9ik,100.428107,โลตัส โก เฟรช พุทธมณฑลสาย 1,24 ชม.,062-605-8650,stores-lotuss-express,โก เฟรช
134 หมู่ที่ 8 ตำบลเมือง อ.เมืองเลย จ.เลย 42000,2537-th,17.528814,https://lin.ee/xVvc3b1,101.725382,โลตัส โก เฟรช กำเนิดเพชร เลย,24 ชม.,062-605-8649,stores-lotuss-express,โก เฟรช
966 หมู่ที่ 1 ตำบลวังใหม่ อ.วังสมบูรณ์  จ.สระแก้ว 27250,2536-th,13.420999,https://lin.ee/Trp0J42,102.198847,โลตัส โก เฟรช วังใหม่ สระแก้ว,24 ชม.,062-605-8648,stores-lotuss-express,โก เฟรช
57/56 หมู่ที่ 4 ตำบลโคกขาม อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,2535-th,13.558847,https://lin.ee/a94UB0i,100.290235,โลตัส โก เฟรช เอกชัย 17 สมุทรสาคร,24 ชม.,062-605-8647,stores-lotuss-express,โก เฟรช
398/21-23 หมู่ที่ 1 ตำบลนิคม อ.สตึก จ.บุรีรัมย์ 31150,2534-th,15.295195,https://lin.ee/tx1q8DT,103.293655,โลตัส โก เฟรช สตึก บุรีรัมย์,24 ชม.,062-605-8646,stores-lotuss-express,โก เฟรช
127 ซอยประเสริฐมนูกิจ 29 ถนนประเสริฐมนูกิจ แขวงจรเข้บัว เขตลาดพร้าว กรุงเทพมหานคร 10230,2533-th,13.837581,https://lin.ee/fm0Fvig,100.616521,โลตัส โก เฟรช ซอยมัยลาภ กรุงเทพ,24 ชม.,062-605-8645,stores-lotuss-express,โก เฟรช
